FullDateAlternateKey	OrganizationName	DepartmentGroupName	ScenarioName	AccountCodeAlternateKey	ParentAccountCodeAlternateKey	Amount
2002-02-01 00:00:00	Northeast Division	Research and Development	Actual	4130	4100	1871
2002-02-01 00:00:00	Northeast Division	Research and Development	Actual	6820	680	257
2002-02-01 00:00:00	Northeast Division	Research and Development	Actual	9520	9500	200
2002-02-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1110	110	211331
2002-02-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6020	600	594
2002-02-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6240	620	8
2002-02-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6820	680	93
2002-02-01 00:00:00	Northwest Division	Corporate	Actual	6830	680	73
2002-02-01 00:00:00	Northwest Division	Corporate	Actual	8020	80	-262
2002-02-01 00:00:00	Northwest Division	Corporate	Budget	6920	60	950
2002-02-01 00:00:00	Northwest Division	Research and Development	Actual	4500	4110	11389
2002-02-01 00:00:00	Northwest Division	Research and Development	Actual	6040	600	2329
2002-02-01 00:00:00	Northwest Division	Research and Development	Actual	6620	660	636
2002-02-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1130	1120	386576
2002-02-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1300	10	21106
2002-02-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2350	2200	113212
2002-02-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2430	2400	43173
2002-02-01 00:00:00	Central Division	Corporate	Actual	6820	680	520
2002-02-01 00:00:00	Central Division	Corporate	Budget	6830	680	50
2002-02-01 00:00:00	Central Division	Research and Development	Actual	6820	680	414
2002-02-01 00:00:00	Central Division	Research and Development	Budget	6230	620	200
2002-02-01 00:00:00	Central Division	Sales and Marketing	Actual	1150	110	8764
2002-02-01 00:00:00	Central Division	Sales and Marketing	Actual	1210	1200	8232
2002-02-01 00:00:00	Southeast Division	Corporate	Budget	6610	660	280
2002-02-01 00:00:00	Southeast Division	Corporate	Budget	6840	680	100
2002-02-01 00:00:00	Southeast Division	Corporate	Budget	6860	680	100
2002-02-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6830	680	16
2002-02-01 00:00:00	Southeast Division	Executive General and Administration	Actual	8000	80	71
2002-02-01 00:00:00	Southeast Division	Executive General and Administration	Actual	8010	80	109
2002-02-01 00:00:00	Southeast Division	Inventory Management	Actual	6240	620	36
2002-02-01 00:00:00	Southeast Division	Inventory Management	Budget	6620	660	480
2002-02-01 00:00:00	Southeast Division	Manufacturing	Actual	6000	600	14040
2002-02-01 00:00:00	Southeast Division	Manufacturing	Budget	6400	60	220
2002-02-01 00:00:00	Southeast Division	Manufacturing	Budget	6810	680	380
2002-02-01 00:00:00	Southeast Division	Manufacturing	Budget	6860	680	70
2002-02-01 00:00:00	Southeast Division	Quality Assurance	Actual	6040	600	1065
2002-02-01 00:00:00	Southeast Division	Quality Assurance	Actual	8010	80	144
2002-02-01 00:00:00	Southeast Division	Quality Assurance	Budget	6300	630	40
2002-02-01 00:00:00	Southeast Division	Research and Development	Actual	6100	60	9742
2002-02-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1185	110	89827
2002-02-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2310	2300	96234
2002-02-01 00:00:00	Southeast Division	Sales and Marketing	Actual	3020	300	2510717
2002-02-01 00:00:00	Southwest Division	Corporate	Actual	6220	620	240
2002-02-01 00:00:00	Southwest Division	Corporate	Actual	6500	60	215
2002-02-01 00:00:00	Southwest Division	Corporate	Budget	6220	620	280
2002-02-01 00:00:00	Southwest Division	Research and Development	Actual	4130	4100	6250
2002-02-01 00:00:00	Southwest Division	Research and Development	Actual	6040	600	2038
2002-02-01 00:00:00	Southwest Division	Research and Development	Actual	6300	630	56
2002-02-01 00:00:00	Southwest Division	Research and Development	Actual	6850	680	148
2002-02-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1220	1200	30604
2002-02-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2420	2400	21715
2002-02-01 00:00:00	Southwest Division	Sales and Marketing	Actual	3550	3030	1062008
2002-02-01 00:00:00	Canadian Division	Corporate	Actual	6000	600	46667.099999999999
2002-02-01 00:00:00	Canadian Division	Corporate	Actual	6220	620	382.91000000000003
2002-02-01 00:00:00	Canadian Division	Corporate	Budget	6400	60	300
2002-02-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6020	600	2313.25
2002-02-01 00:00:00	Canadian Division	Executive General and Administration	Budget	6040	600	1100
2002-02-01 00:00:00	Canadian Division	Research and Development	Actual	9510	9500	3
2002-02-01 00:00:00	Canadian Division	Research and Development	Budget	6100	60	12600
2002-02-01 00:00:00	Canadian Division	Research and Development	Budget	6850	680	70
2002-02-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2220	2200	16163.5
2002-03-01 00:00:00	Northeast Division	Corporate	Budget	6000	600	20900
2002-03-01 00:00:00	Northeast Division	Corporate	Budget	6840	680	100
2002-03-01 00:00:00	Northeast Division	Research and Development	Actual	6220	620	108
2002-03-01 00:00:00	Northeast Division	Research and Development	Actual	6300	630	28
2001-11-01 00:00:00	Canadian Division	Research and Development	Actual	5020	5000	214285.38
2001-11-01 00:00:00	Canadian Division	Research and Development	Actual	6040	600	1188.98
2001-11-01 00:00:00	Canadian Division	Research and Development	Actual	6830	680	40.479999999999997
2001-11-01 00:00:00	Canadian Division	Research and Development	Budget	6220	620	100
2001-11-01 00:00:00	Canadian Division	Research and Development	Budget	6700	60	100
2001-12-01 00:00:00	Northeast Division	Corporate	Actual	6920	60	495
2001-12-01 00:00:00	Northeast Division	Research and Development	Actual	6020	600	1646
2001-12-01 00:00:00	Northeast Division	Research and Development	Actual	6220	620	88
2001-12-01 00:00:00	Northeast Division	Research and Development	Actual	9520	9500	294
2001-12-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1185	110	57042
2001-12-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2230	2200	192522
2001-12-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6230	620	46
2001-12-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6300	630	16
2001-12-01 00:00:00	Northeast Division	Sales and Marketing	Actual	8000	80	70
2001-12-01 00:00:00	Northeast Division	Sales and Marketing	Budget	6920	60	200
2001-12-01 00:00:00	Northwest Division	Corporate	Actual	6620	660	1015
2001-12-01 00:00:00	Northwest Division	Corporate	Actual	6700	60	316
2001-12-01 00:00:00	Northwest Division	Corporate	Actual	6840	680	278
2001-12-01 00:00:00	Northwest Division	Corporate	Actual	6920	60	1080
2001-12-01 00:00:00	Northwest Division	Corporate	Actual	8500	4	116
2001-12-01 00:00:00	Northwest Division	Corporate	Budget	6200	620	650
2001-12-01 00:00:00	Northwest Division	Corporate	Budget	6850	680	200
2001-12-01 00:00:00	Northwest Division	Corporate	Budget	6920	60	1000
2001-12-01 00:00:00	Northwest Division	Research and Development	Actual	4130	4100	11152
2001-12-01 00:00:00	Northwest Division	Research and Development	Actual	4140	4100	1
2001-12-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2330	2300	21951
2001-12-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2350	2200	110306
2001-12-01 00:00:00	Central Division	Corporate	Actual	6040	600	2380
2001-12-01 00:00:00	Central Division	Corporate	Actual	6610	660	408
2001-12-01 00:00:00	Central Division	Corporate	Actual	6620	660	734
2001-12-01 00:00:00	Central Division	Corporate	Actual	8500	4	249
2001-12-01 00:00:00	Central Division	Corporate	Budget	6020	600	3100
2001-12-01 00:00:00	Central Division	Research and Development	Actual	6210	620	535
2001-12-01 00:00:00	Central Division	Research and Development	Budget	6000	600	28800
2001-12-01 00:00:00	Southeast Division	Corporate	Actual	6300	630	32
2001-12-01 00:00:00	Southeast Division	Corporate	Actual	6400	60	189
2001-12-01 00:00:00	Southeast Division	Corporate	Budget	6210	620	280
2001-12-01 00:00:00	Southeast Division	Corporate	Budget	6300	630	60
2001-12-01 00:00:00	Southeast Division	Executive General and Administration	Actual	1166	1160	96991
2001-12-01 00:00:00	Southeast Division	Executive General and Administration	Budget	6200	620	100
2001-12-01 00:00:00	Southeast Division	Inventory Management	Actual	6210	620	331
2001-12-01 00:00:00	Southeast Division	Inventory Management	Actual	6860	680	112
2001-12-01 00:00:00	Southeast Division	Manufacturing	Actual	6500	60	105
2001-12-01 00:00:00	Southeast Division	Manufacturing	Budget	6040	600	1000
2001-12-01 00:00:00	Southeast Division	Manufacturing	Budget	6500	60	100
2001-12-01 00:00:00	Southeast Division	Manufacturing	Budget	6810	680	380
2001-12-01 00:00:00	Southeast Division	Manufacturing	Budget	6840	680	100
2001-12-01 00:00:00	Southeast Division	Quality Assurance	Actual	6850	680	42
2001-12-01 00:00:00	Southeast Division	Quality Assurance	Actual	8500	4	34
2001-12-01 00:00:00	Southeast Division	Quality Assurance	Actual	9510	9500	4
2001-12-01 00:00:00	Southeast Division	Quality Assurance	Budget	6000	600	9700
2001-12-01 00:00:00	Southeast Division	Research and Development	Actual	6020	600	1482
2001-12-01 00:00:00	Southeast Division	Research and Development	Actual	6040	600	741
2001-12-01 00:00:00	Southeast Division	Research and Development	Actual	6400	60	131
2001-12-01 00:00:00	Southeast Division	Research and Development	Actual	6620	660	322
2001-12-01 00:00:00	Southeast Division	Research and Development	Actual	6840	680	79
2001-12-01 00:00:00	Southeast Division	Research and Development	Actual	8000	80	101
2001-12-01 00:00:00	Southeast Division	Research and Development	Budget	6000	600	17400
2001-12-01 00:00:00	Southeast Division	Research and Development	Budget	6820	680	280
2001-12-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2310	2300	88243
2001-12-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2410	2400	78265
2001-12-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2220	2200	16000
2001-12-01 00:00:00	Southwest Division	Corporate	Budget	6230	620	200
2001-12-01 00:00:00	Southwest Division	Corporate	Budget	6920	60	750
2001-12-01 00:00:00	Southwest Division	Research and Development	Actual	8030	80	322
2001-12-01 00:00:00	Southwest Division	Research and Development	Budget	6830	680	40
2001-12-01 00:00:00	Canadian Division	Corporate	Actual	6840	680	266.24000000000001
2001-12-01 00:00:00	Canadian Division	Corporate	Budget	6850	680	100
2001-12-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6000	600	21819.669999999998
2001-12-01 00:00:00	Canadian Division	Executive General and Administration	Budget	6620	660	380
2001-12-01 00:00:00	Canadian Division	Research and Development	Actual	6300	630	49.57
2001-12-01 00:00:00	Canadian Division	Research and Development	Actual	6310	630	470.79000000000002
2001-12-01 00:00:00	Canadian Division	Research and Development	Budget	6400	60	220
2001-12-01 00:00:00	Canadian Division	Research and Development	Budget	6500	60	200
2001-12-01 00:00:00	Canadian Division	Sales and Marketing	Actual	1170	110	134971.78
2001-12-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2220	2200	16987.759999999998
2002-01-01 00:00:00	Northeast Division	Corporate	Actual	6040	600	2470
2002-01-01 00:00:00	Northeast Division	Corporate	Actual	6700	60	172
2002-01-01 00:00:00	Northeast Division	Corporate	Budget	6200	620	380
2002-01-01 00:00:00	Northeast Division	Corporate	Budget	6920	60	480
2002-01-01 00:00:00	Northeast Division	Research and Development	Actual	6000	600	15680
2002-01-01 00:00:00	Northeast Division	Research and Development	Actual	6920	60	360
2002-01-01 00:00:00	Northeast Division	Research and Development	Actual	9510	9500	8
2002-01-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1150	110	5977
2002-01-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1210	1200	13720
2002-01-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2230	2200	207774
2002-01-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2340	2200	21968
2002-01-01 00:00:00	Northeast Division	Sales and Marketing	Actual	9510	9500	3
2002-01-01 00:00:00	Northeast Division	Sales and Marketing	Budget	6000	600	5300
2002-01-01 00:00:00	Northwest Division	Research and Development	Actual	6810	680	742
2002-01-01 00:00:00	Northwest Division	Research and Development	Actual	6850	680	142
2002-01-01 00:00:00	Northwest Division	Research and Development	Actual	6920	60	630
2002-01-01 00:00:00	Northwest Division	Research and Development	Budget	6840	680	200
2002-01-01 00:00:00	Northwest Division	Research and Development	Budget	6920	60	650
2002-01-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2340	2200	32358
2002-01-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2220	2200	16371
2002-01-01 00:00:00	Central Division	Corporate	Actual	6240	620	40
2002-01-01 00:00:00	Central Division	Corporate	Actual	8020	80	-156
2002-01-01 00:00:00	Central Division	Corporate	Budget	6860	680	100
2002-01-01 00:00:00	Central Division	Corporate	Budget	6920	60	650
2002-01-01 00:00:00	Central Division	Research and Development	Actual	6020	600	3141
2002-01-01 00:00:00	Central Division	Research and Development	Actual	6820	680	445
2002-01-01 00:00:00	Central Division	Research and Development	Budget	6820	680	380
2002-01-01 00:00:00	Central Division	Sales and Marketing	Actual	1210	1200	8232
2002-01-01 00:00:00	Central Division	Sales and Marketing	Actual	2220	2200	12147
2002-01-01 00:00:00	Southeast Division	Corporate	Actual	6040	600	2190
2002-01-01 00:00:00	Southeast Division	Corporate	Actual	8500	4	87
2002-01-01 00:00:00	Southeast Division	Corporate	Budget	6020	600	2100
2002-01-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6400	60	131
2002-01-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6700	60	79
2002-01-01 00:00:00	Southeast Division	Executive General and Administration	Budget	6850	680	50
2002-01-01 00:00:00	Southeast Division	Inventory Management	Actual	6400	60	211
2002-01-01 00:00:00	Southeast Division	Inventory Management	Actual	6920	60	585
2002-01-01 00:00:00	Southeast Division	Inventory Management	Budget	6300	630	80
2002-01-01 00:00:00	Southeast Division	Inventory Management	Budget	6400	60	220
2002-01-01 00:00:00	Southeast Division	Inventory Management	Budget	6700	60	200
2002-01-01 00:00:00	Southeast Division	Manufacturing	Budget	6210	620	280
2002-01-01 00:00:00	Southeast Division	Quality Assurance	Actual	8000	80	49
2002-01-01 00:00:00	Southeast Division	Quality Assurance	Budget	6300	630	40
2002-01-01 00:00:00	Southeast Division	Quality Assurance	Budget	6860	680	40
2002-01-01 00:00:00	Southeast Division	Research and Development	Actual	6000	600	15132
2002-01-01 00:00:00	Southeast Division	Research and Development	Actual	6500	60	129
2002-01-01 00:00:00	Southeast Division	Research and Development	Actual	6620	660	344
2002-01-01 00:00:00	Southeast Division	Research and Development	Actual	8000	80	110
2002-01-01 00:00:00	Southeast Division	Research and Development	Actual	4200	4110	168821
2002-01-01 00:00:00	Southeast Division	Research and Development	Budget	6300	630	50
2002-01-01 00:00:00	Southeast Division	Research and Development	Budget	6500	60	100
2002-01-01 00:00:00	Southwest Division	Corporate	Actual	6020	600	3800
2002-01-01 00:00:00	Southwest Division	Corporate	Actual	6300	630	50
2002-01-01 00:00:00	Southwest Division	Corporate	Budget	6850	680	200
2002-01-01 00:00:00	Southwest Division	Research and Development	Actual	6210	620	524
2002-01-01 00:00:00	Southwest Division	Research and Development	Actual	6230	620	200
2002-01-01 00:00:00	Southwest Division	Research and Development	Actual	6830	680	54
2002-01-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1180	110	88437
2002-01-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2340	2200	61338
2002-01-01 00:00:00	Canadian Division	Corporate	Budget	6500	60	200
